Date,store_id,daily_sales,promotion_active,store_size,city_population,is_weekend,is_holiday,month,year,time_idx
2022-11-12,3,8431.0,0,large,300000.0,1,0,11,2022,680
2022-11-13,3,7307.0,0,large,300000.0,1,0,11,2022,681
2022-11-14,3,5908.0,0,large,300000.0,0,0,11,2022,682
2022-11-15,3,6171.0,0,large,300000.0,0,0,11,2022,683
2022-11-16,3,6318.0,0,large,300000.0,0,0,11,2022,684
2022-11-17,3,5382.0,0,large,300000.0,0,0,11,2022,685
2022-11-18,3,7193.0,0,large,300000.0,1,0,11,2022,686
2022-11-19,3,8719.0,0,large,300000.0,1,0,11,2022,687
2022-11-20,3,8557.0,0,large,300000.0,1,0,11,2022,688
2022-11-21,3,6000.0,0,large,300000.0,0,0,11,2022,689
2022-11-22,3,5941.0,0,large,300000.0,0,0,11,2022,690
2022-11-23,3,6868.0,0,large,300000.0,0,0,11,2022,691
2022-11-24,3,6984.0,0,large,300000.0,0,0,11,2022,692
2022-11-25,3,7490.0,0,large,300000.0,1,0,11,2022,693
2022-11-26,3,8307.0,0,large,300000.0,1,0,11,2022,694
2022-11-27,3,6998.0,0,large,300000.0,1,0,11,2022,695
2022-11-28,3,6445.0,0,large,300000.0,0,0,11,2022,696
2022-11-29,3,5519.0,0,large,300000.0,0,0,11,2022,697
2022-11-30,3,6023.0,0,large,300000.0,0,0,11,2022,698
2022-12-01,3,6019.0,0,large,300000.0,0,0,12,2022,699
2022-12-02,3,7777.0,0,large,300000.0,1,0,12,2022,700
2022-12-03,3,7712.0,0,large,300000.0,1,0,12,2022,701
2022-12-04,3,8923.0,0,large,300000.0,1,0,12,2022,702
2022-12-05,3,6703.0,0,large,300000.0,0,0,12,2022,703
2022-12-06,3,6014.0,0,large,300000.0,0,0,12,2022,704
2022-12-07,3,5698.0,0,large,300000.0,0,0,12,2022,705
2022-12-08,3,5034.0,0,large,300000.0,0,0,12,2022,706
2022-12-09,3,7498.0,0,large,300000.0,1,0,12,2022,707
2022-12-10,3,8485.0,0,large,300000.0,1,0,12,2022,708
2022-12-11,3,8324.0,0,large,300000.0,1,0,12,2022,709
2022-12-12,3,5262.0,0,large,300000.0,0,0,12,2022,710
2022-12-13,3,5835.0,0,large,300000.0,0,0,12,2022,711
2022-12-14,3,5060.0,0,large,300000.0,0,0,12,2022,712
2022-12-15,3,5185.0,0,large,300000.0,0,0,12,2022,713
2022-12-16,3,9900.0,0,large,300000.0,1,0,12,2022,714
2022-12-17,3,7564.0,0,large,300000.0,1,0,12,2022,715
2022-12-18,3,8400.0,0,large,300000.0,1,0,12,2022,716
2022-12-19,3,5812.0,0,large,300000.0,0,0,12,2022,717
2022-12-20,3,5863.0,0,large,300000.0,0,0,12,2022,718
2022-12-21,3,5992.0,0,large,300000.0,0,0,12,2022,719
2022-12-22,3,4961.0,0,large,300000.0,0,0,12,2022,720
2022-12-23,3,7692.0,0,large,300000.0,1,0,12,2022,721
2022-12-24,3,7426.0,0,large,300000.0,1,0,12,2022,722
2022-12-25,3,8768.0,0,large,300000.0,1,0,12,2022,723
2022-12-26,3,4910.0,0,large,300000.0,0,0,12,2022,724
2022-12-27,3,5130.0,0,large,300000.0,0,0,12,2022,725
2022-12-28,3,6260.0,0,large,300000.0,0,0,12,2022,726
2022-12-29,3,6200.0,0,large,300000.0,0,0,12,2022,727
2022-12-30,3,9060.0,0,large,300000.0,1,0,12,2022,728
2022-12-31,3,8318.0,0,large,300000.0,1,0,12,2022,729
2023-01-01,3,5827.0,0,large,300000.0,1,0,1,2023,730
2023-01-02,3,3369.0,0,large,300000.0,0,0,1,2023,731
2023-01-03,3,3192.0,0,large,300000.0,0,0,1,2023,732
2023-01-04,3,3863.0,0,large,300000.0,0,0,1,2023,733
2023-01-05,3,3453.0,0,large,300000.0,0,0,1,2023,734
2023-01-06,3,5054.0,0,large,300000.0,1,0,1,2023,735
2023-01-07,3,5571.0,0,large,300000.0,1,0,1,2023,736
2023-01-08,3,5327.0,0,large,300000.0,1,0,1,2023,737
2023-01-09,3,3637.0,0,large,300000.0,0,0,1,2023,738
2023-01-10,3,3939.0,0,large,300000.0,0,0,1,2023,739
2023-01-11,3,3532.0,0,large,300000.0,0,0,1,2023,740
2023-01-12,3,3664.0,0,large,300000.0,0,0,1,2023,741
2023-01-13,3,5527.0,0,large,300000.0,1,0,1,2023,742
2023-01-14,3,5074.0,0,large,300000.0,1,0,1,2023,743
2023-01-15,3,5105.0,0,large,300000.0,1,0,1,2023,744
2023-01-16,3,3998.0,0,large,300000.0,0,0,1,2023,745
2023-01-17,3,3385.0,0,large,300000.0,0,0,1,2023,746
2023-01-18,3,3986.0,0,large,300000.0,0,0,1,2023,747
2023-01-19,3,3773.0,0,large,300000.0,0,0,1,2023,748
2023-01-20,3,5352.0,0,large,300000.0,1,0,1,2023,749
2023-01-21,3,5144.0,0,large,300000.0,1,0,1,2023,750
2023-01-22,3,5510.0,0,large,300000.0,1,0,1,2023,751
2023-01-23,3,3697.0,0,large,300000.0,0,0,1,2023,752
2023-01-24,3,3387.0,0,large,300000.0,0,0,1,2023,753
2023-01-25,3,3876.0,0,large,300000.0,0,0,1,2023,754
2023-01-26,3,3636.0,0,large,300000.0,0,0,1,2023,755
2023-01-27,3,5208.0,0,large,300000.0,1,0,1,2023,756
2023-01-28,3,5429.0,0,large,300000.0,1,0,1,2023,757
2023-01-29,3,5163.0,0,large,300000.0,1,0,1,2023,758
2023-01-30,3,3832.0,0,large,300000.0,0,0,1,2023,759
2023-01-31,3,3370.0,0,large,300000.0,0,0,1,2023,760
2023-02-01,3,3920.0,0,large,300000.0,0,0,2,2023,761
2023-02-02,3,3917.0,0,large,300000.0,0,0,2,2023,762
2023-02-03,3,5560.0,0,large,300000.0,1,0,2,2023,763
2023-02-04,3,5225.0,0,large,300000.0,1,0,2,2023,764
2023-02-05,3,5091.0,0,large,300000.0,1,0,2,2023,765
2023-02-06,3,3890.0,0,large,300000.0,0,0,2,2023,766
2023-02-07,3,4134.0,0,large,300000.0,0,0,2,2023,767
2023-02-08,3,3988.0,0,large,300000.0,0,0,2,2023,768
2023-02-09,3,3469.0,0,large,300000.0,0,0,2,2023,769
2023-02-10,3,5114.0,0,large,300000.0,1,0,2,2023,770
2023-02-11,3,5617.0,0,large,300000.0,1,0,2,2023,771
2023-02-12,3,5077.0,0,large,300000.0,1,0,2,2023,772
2023-02-13,3,6378.0,1,large,300000.0,0,0,2,2023,773
2023-02-14,3,5524.0,1,large,300000.0,0,0,2,2023,774
2023-02-15,3,5940.0,1,large,300000.0,0,0,2,2023,775
2023-02-16,3,8238.0,1,large,300000.0,0,0,2,2023,776
2023-02-17,3,9835.0,1,large,300000.0,1,0,2,2023,777
2023-02-18,3,8053.0,1,large,300000.0,1,0,2,2023,778
2023-02-19,3,5253.0,0,large,300000.0,1,0,2,2023,779
2023-02-20,3,3905.0,0,large,300000.0,0,0,2,2023,780
2023-02-21,3,3871.0,0,large,300000.0,0,0,2,2023,781
2023-02-22,3,3432.0,0,large,300000.0,0,0,2,2023,782
2023-02-23,3,3948.0,0,large,300000.0,0,0,2,2023,783
2023-02-24,3,5318.0,0,large,300000.0,1,0,2,2023,784
2023-02-25,3,5566.0,0,large,300000.0,1,0,2,2023,785
2023-02-26,3,5202.0,0,large,300000.0,1,0,2,2023,786
2023-02-27,3,3813.0,0,large,300000.0,0,0,2,2023,787
2023-02-28,3,3847.0,0,large,300000.0,0,0,2,2023,788
2023-03-01,3,3752.0,0,large,300000.0,0,0,3,2023,789
2023-03-02,3,3818.0,0,large,300000.0,0,0,3,2023,790
2023-03-03,3,4972.0,0,large,300000.0,1,0,3,2023,791
2023-03-04,3,5675.0,0,large,300000.0,1,0,3,2023,792
2023-03-05,3,5755.0,0,large,300000.0,1,0,3,2023,793
2023-03-06,3,3654.0,0,large,300000.0,0,0,3,2023,794
2023-03-07,3,4178.0,0,large,300000.0,0,0,3,2023,795
2023-03-08,3,3659.0,0,large,300000.0,0,0,3,2023,796
2023-03-09,3,4056.0,0,large,300000.0,0,0,3,2023,797
2023-03-10,3,5709.0,0,large,300000.0,1,0,3,2023,798
2023-03-11,3,5498.0,0,large,300000.0,1,0,3,2023,799
2023-03-12,3,5038.0,0,large,300000.0,1,0,3,2023,800
2023-03-13,3,4000.0,0,large,300000.0,0,0,3,2023,801
2023-03-14,3,3894.0,0,large,300000.0,0,0,3,2023,802
2023-03-15,3,3772.0,0,large,300000.0,0,0,3,2023,803
2023-03-16,3,3442.0,0,large,300000.0,0,0,3,2023,804
2023-03-17,3,4824.0,0,large,300000.0,1,0,3,2023,805
2023-03-18,3,5229.0,0,large,300000.0,1,0,3,2023,806
2023-03-19,3,5003.0,0,large,300000.0,1,0,3,2023,807
2023-03-20,3,3958.0,0,large,300000.0,0,0,3,2023,808
2023-03-21,3,3523.0,0,large,300000.0,0,0,3,2023,809
2023-03-22,3,3651.0,0,large,300000.0,0,0,3,2023,810
2023-03-23,3,3653.0,0,large,300000.0,0,0,3,2023,811
2023-03-24,3,5089.0,0,large,300000.0,1,0,3,2023,812
2023-03-25,3,5252.0,0,large,300000.0,1,0,3,2023,813
2023-03-26,3,5278.0,0,large,300000.0,1,0,3,2023,814
2023-03-27,3,3830.0,0,large,300000.0,0,0,3,2023,815
2023-03-28,3,3636.0,0,large,300000.0,0,0,3,2023,816
2023-03-29,3,3735.0,0,large,300000.0,0,0,3,2023,817
2023-03-30,3,3927.0,0,large,300000.0,0,0,3,2023,818
2023-03-31,3,5458.0,0,large,300000.0,1,0,3,2023,819
2023-04-01,3,5680.0,0,large,300000.0,1,0,4,2023,820
2023-04-02,3,5307.0,0,large,300000.0,1,0,4,2023,821
2023-04-03,3,3839.0,0,large,300000.0,0,0,4,2023,822
2023-04-04,3,4096.0,0,large,300000.0,0,0,4,2023,823
2023-04-05,3,3769.0,0,large,300000.0,0,0,4,2023,824
2023-04-06,3,3948.0,0,large,300000.0,0,0,4,2023,825
2023-04-07,3,5233.0,0,large,300000.0,1,0,4,2023,826
2023-04-08,3,5729.0,0,large,300000.0,1,0,4,2023,827
2023-04-09,3,4798.0,0,large,300000.0,1,0,4,2023,828
2023-04-10,3,4256.0,0,large,300000.0,0,0,4,2023,829
2023-04-11,3,4124.0,0,large,300000.0,0,0,4,2023,830
2023-04-12,3,4181.0,0,large,300000.0,0,0,4,2023,831
2023-04-13,3,4162.0,0,large,300000.0,0,0,4,2023,832
2023-04-14,3,5498.0,0,large,300000.0,1,0,4,2023,833
2023-04-15,3,5298.0,0,large,300000.0,1,0,4,2023,834
2023-04-16,3,5749.0,0,large,300000.0,1,0,4,2023,835
2023-04-17,3,3857.0,0,large,300000.0,0,0,4,2023,836
2023-04-18,3,3722.0,0,large,300000.0,0,0,4,2023,837
2023-04-19,3,3865.0,0,large,300000.0,0,0,4,2023,838
2023-04-20,3,4071.0,0,large,300000.0,0,0,4,2023,839
2023-04-21,3,4889.0,0,large,300000.0,1,0,4,2023,840
2023-04-22,3,5219.0,0,large,300000.0,1,0,4,2023,841
2023-04-23,3,5434.0,0,large,300000.0,1,0,4,2023,842
2023-04-24,3,3585.0,0,large,300000.0,0,0,4,2023,843
2023-04-25,3,3673.0,0,large,300000.0,0,0,4,2023,844
2023-04-26,3,3646.0,0,large,300000.0,0,0,4,2023,845
2023-04-27,3,3842.0,0,large,300000.0,0,0,4,2023,846
2023-04-28,3,5239.0,0,large,300000.0,1,0,4,2023,847
2023-04-29,3,5342.0,0,large,300000.0,1,0,4,2023,848
2023-04-30,3,5933.0,0,large,300000.0,1,0,4,2023,849
2023-05-01,3,3700.0,0,large,300000.0,0,0,5,2023,850
2023-05-02,3,3678.0,0,large,300000.0,0,0,5,2023,851
2023-05-03,3,4374.0,0,large,300000.0,0,0,5,2023,852
2023-05-04,3,3436.0,0,large,300000.0,0,0,5,2023,853
2023-05-05,3,4905.0,0,large,300000.0,1,0,5,2023,854
2023-05-06,3,5195.0,0,large,300000.0,1,0,5,2023,855
2023-05-07,3,5820.0,0,large,300000.0,1,0,5,2023,856
2023-05-08,3,3646.0,0,large,300000.0,0,0,5,2023,857
2023-05-09,3,3367.0,0,large,300000.0,0,0,5,2023,858
2023-05-10,3,4181.0,0,large,300000.0,0,0,5,2023,859
2023-05-11,3,4188.0,0,large,300000.0,0,0,5,2023,860
2023-05-12,3,5523.0,0,large,300000.0,1,0,5,2023,861
2023-05-13,3,5284.0,0,large,300000.0,1,0,5,2023,862
2023-05-14,3,5472.0,0,large,300000.0,1,0,5,2023,863
2023-05-15,3,4482.0,0,large,300000.0,0,0,5,2023,864
2023-05-16,3,4038.0,0,large,300000.0,0,0,5,2023,865
2023-05-17,3,3379.0,0,large,300000.0,0,0,5,2023,866
2023-05-18,3,3655.0,0,large,300000.0,0,0,5,2023,867
2023-05-19,3,5129.0,0,large,300000.0,1,0,5,2023,868
2023-05-20,3,5370.0,0,large,300000.0,1,0,5,2023,869
2023-05-21,3,6156.0,0,large,300000.0,1,0,5,2023,870
2023-05-22,3,3993.0,0,large,300000.0,0,0,5,2023,871
2023-05-23,3,4126.0,0,large,300000.0,0,0,5,2023,872
2023-05-24,3,3832.0,0,large,300000.0,0,1,5,2023,873
2023-05-25,3,3760.0,0,large,300000.0,0,0,5,2023,874
2023-05-26,3,5076.0,0,large,300000.0,1,0,5,2023,875
2023-05-27,3,5052.0,0,large,300000.0,1,0,5,2023,876
2023-05-28,3,5901.0,0,large,300000.0,1,0,5,2023,877
2023-05-29,3,4190.0,0,large,300000.0,0,0,5,2023,878
2023-05-30,3,4235.0,0,large,300000.0,0,0,5,2023,879
2023-05-31,3,4294.0,0,large,300000.0,0,0,5,2023,880
2023-06-01,3,3891.0,0,large,300000.0,0,0,6,2023,881
2023-06-02,3,5416.0,0,large,300000.0,1,0,6,2023,882
2023-06-03,3,5410.0,0,large,300000.0,1,0,6,2023,883
2023-06-04,3,5138.0,0,large,300000.0,1,0,6,2023,884
2023-06-05,3,3728.0,0,large,300000.0,0,0,6,2023,885
2023-06-06,3,3654.0,0,large,300000.0,0,0,6,2023,886
2023-06-07,3,3443.0,0,large,300000.0,0,0,6,2023,887
2023-06-08,3,4179.0,0,large,300000.0,0,0,6,2023,888
2023-06-09,3,6169.0,0,large,300000.0,1,0,6,2023,889
2023-06-10,3,5082.0,0,large,300000.0,1,0,6,2023,890
2023-06-11,3,5172.0,0,large,300000.0,1,0,6,2023,891
2023-06-12,3,4074.0,0,large,300000.0,0,0,6,2023,892
2023-06-13,3,3474.0,0,large,300000.0,0,0,6,2023,893
2023-06-14,3,3461.0,0,large,300000.0,0,0,6,2023,894
2023-06-15,3,3375.0,0,large,300000.0,0,0,6,2023,895
2023-06-16,3,5398.0,0,large,300000.0,1,0,6,2023,896
2023-06-17,3,5341.0,0,large,300000.0,1,0,6,2023,897
2023-06-18,3,5137.0,0,large,300000.0,1,0,6,2023,898
2023-06-19,3,4153.0,0,large,300000.0,0,0,6,2023,899
2023-06-20,3,4039.0,0,large,300000.0,0,0,6,2023,900
2023-06-21,3,3519.0,0,large,300000.0,0,0,6,2023,901
2023-06-22,3,3856.0,0,large,300000.0,0,0,6,2023,902
2023-06-23,3,5168.0,0,large,300000.0,1,0,6,2023,903
2023-06-24,3,5322.0,0,large,300000.0,1,0,6,2023,904
2023-06-25,3,5095.0,0,large,300000.0,1,0,6,2023,905
2023-06-26,3,3866.0,0,large,300000.0,0,0,6,2023,906
2023-06-27,3,3892.0,0,large,300000.0,0,0,6,2023,907
2023-06-28,3,4327.0,0,large,300000.0,0,0,6,2023,908
2023-06-29,3,3698.0,0,large,300000.0,0,0,6,2023,909
2023-06-30,3,5437.0,0,large,300000.0,1,0,6,2023,910
2023-07-01,3,5638.0,0,large,300000.0,1,0,7,2023,911
2023-07-02,3,5591.0,0,large,300000.0,1,0,7,2023,912
2023-07-03,3,4102.0,0,large,300000.0,0,0,7,2023,913
2023-07-04,3,4145.0,0,large,300000.0,0,0,7,2023,914
2023-07-05,3,3575.0,0,large,300000.0,0,0,7,2023,915
2023-07-06,3,4070.0,0,large,300000.0,0,0,7,2023,916
2023-07-07,3,5887.0,0,large,300000.0,1,0,7,2023,917
2023-07-08,3,5809.0,0,large,300000.0,1,0,7,2023,918
2023-07-09,3,5123.0,0,large,300000.0,1,0,7,2023,919
2023-07-10,3,4197.0,0,large,300000.0,0,0,7,2023,920
2023-07-11,3,4066.0,0,large,300000.0,0,0,7,2023,921
2023-07-12,3,3910.0,0,large,300000.0,0,0,7,2023,922
2023-07-13,3,4208.0,0,large,300000.0,0,0,7,2023,923
2023-07-14,3,5405.0,0,large,300000.0,1,0,7,2023,924
2023-07-15,3,5062.0,0,large,300000.0,1,0,7,2023,925
2023-07-16,3,5430.0,0,large,300000.0,1,0,7,2023,926
2023-07-17,3,4215.0,0,large,300000.0,0,0,7,2023,927
2023-07-18,3,4153.0,0,large,300000.0,0,0,7,2023,928
2023-07-19,3,4110.0,0,large,300000.0,0,0,7,2023,929
2023-07-20,3,3961.0,0,large,300000.0,0,0,7,2023,930
2023-07-21,3,5478.0,0,large,300000.0,1,0,7,2023,931
2023-07-22,3,5154.0,0,large,300000.0,1,0,7,2023,932
2023-07-23,3,5033.0,0,large,300000.0,1,0,7,2023,933
2023-07-24,3,3753.0,0,large,300000.0,0,0,7,2023,934
2023-07-25,3,4264.0,0,large,300000.0,0,0,7,2023,935
2023-07-26,3,4145.0,0,large,300000.0,0,0,7,2023,936
2023-07-27,3,3947.0,0,large,300000.0,0,0,7,2023,937
2023-07-28,3,5642.0,0,large,300000.0,1,0,7,2023,938
2023-07-29,3,5950.0,0,large,300000.0,1,0,7,2023,939
2023-07-30,3,4976.0,0,large,300000.0,1,0,7,2023,940
2023-07-31,3,4474.0,0,large,300000.0,0,0,7,2023,941
2023-08-01,3,3755.0,0,large,300000.0,0,0,8,2023,942
2023-08-02,3,3560.0,0,large,300000.0,0,0,8,2023,943
2023-08-03,3,3528.0,0,large,300000.0,0,0,8,2023,944
2023-08-04,3,5528.0,0,large,300000.0,1,0,8,2023,945
2023-08-05,3,4976.0,0,large,300000.0,1,0,8,2023,946
2023-08-06,3,5839.0,0,large,300000.0,1,0,8,2023,947
2023-08-07,3,4250.0,0,large,300000.0,0,0,8,2023,948
2023-08-08,3,3917.0,0,large,300000.0,0,0,8,2023,949
2023-08-09,3,3971.0,0,large,300000.0,0,0,8,2023,950
2023-08-10,3,3446.0,0,large,300000.0,0,0,8,2023,951
2023-08-11,3,5597.0,0,large,300000.0,1,0,8,2023,952
2023-08-12,3,5580.0,0,large,300000.0,1,0,8,2023,953
2023-08-13,3,5417.0,0,large,300000.0,1,0,8,2023,954
2023-08-14,3,3766.0,0,large,300000.0,0,0,8,2023,955
2023-08-15,3,4245.0,0,large,300000.0,0,0,8,2023,956
2023-08-16,3,4098.0,0,large,300000.0,0,0,8,2023,957
2023-08-17,3,4065.0,0,large,300000.0,0,0,8,2023,958
2023-08-18,3,5665.0,0,large,300000.0,1,0,8,2023,959
2023-08-19,3,5368.0,0,large,300000.0,1,0,8,2023,960
2023-08-20,3,5307.0,0,large,300000.0,1,0,8,2023,961
2023-08-21,3,3815.0,0,large,300000.0,0,0,8,2023,962
2023-08-22,3,3527.0,0,large,300000.0,0,0,8,2023,963
2023-08-23,3,3967.0,0,large,300000.0,0,0,8,2023,964
2023-08-24,3,3914.0,0,large,300000.0,0,0,8,2023,965
2023-08-25,3,5496.0,0,large,300000.0,1,0,8,2023,966
2023-08-26,3,5660.0,0,large,300000.0,1,0,8,2023,967
2023-08-27,3,5298.0,0,large,300000.0,1,0,8,2023,968
2023-08-28,3,4122.0,0,large,300000.0,0,0,8,2023,969
2023-08-29,3,4069.0,0,large,300000.0,0,0,8,2023,970
2023-08-30,3,3822.0,0,large,300000.0,0,0,8,2023,971
2023-08-31,3,3719.0,0,large,300000.0,0,0,8,2023,972
2023-09-01,3,5261.0,0,large,300000.0,1,0,9,2023,973
2023-09-02,3,5182.0,0,large,300000.0,1,0,9,2023,974
2023-09-03,3,5627.0,0,large,300000.0,1,0,9,2023,975
2023-09-04,3,3494.0,0,large,300000.0,0,0,9,2023,976
2023-09-05,3,3994.0,0,large,300000.0,0,0,9,2023,977
2023-09-06,3,3982.0,0,large,300000.0,0,0,9,2023,978
2023-09-07,3,3626.0,0,large,300000.0,0,0,9,2023,979
2023-09-08,3,5804.0,0,large,300000.0,1,0,9,2023,980
2023-09-09,3,5133.0,0,large,300000.0,1,0,9,2023,981
2023-09-10,3,5135.0,0,large,300000.0,1,0,9,2023,982
2023-09-11,3,4553.0,0,large,300000.0,0,0,9,2023,983
2023-09-12,3,4338.0,0,large,300000.0,0,0,9,2023,984
2023-09-13,3,4287.0,0,large,300000.0,0,0,9,2023,985
2023-09-14,3,3995.0,0,large,300000.0,0,0,9,2023,986
2023-09-15,3,5638.0,0,large,300000.0,1,0,9,2023,987
2023-09-16,3,5613.0,0,large,300000.0,1,0,9,2023,988
2023-09-17,3,5903.0,0,large,300000.0,1,0,9,2023,989
2023-09-18,3,4197.0,0,large,300000.0,0,0,9,2023,990
2023-09-19,3,4036.0,0,large,300000.0,0,0,9,2023,991
2023-09-20,3,4549.0,0,large,300000.0,0,0,9,2023,992
2023-09-21,3,3587.0,0,large,300000.0,0,0,9,2023,993
2023-09-22,3,5694.0,0,large,300000.0,1,0,9,2023,994
2023-09-23,3,5384.0,0,large,300000.0,1,0,9,2023,995
2023-09-24,3,5675.0,0,large,300000.0,1,0,9,2023,996
2023-09-25,3,3976.0,0,large,300000.0,0,0,9,2023,997
2023-09-26,3,4136.0,0,large,300000.0,0,1,9,2023,998
2023-09-27,3,3825.0,0,large,300000.0,0,0,9,2023,999
2023-09-28,3,3715.0,0,large,300000.0,0,0,9,2023,1000
2023-09-29,3,5712.0,0,large,300000.0,1,0,9,2023,1001
2023-09-30,3,5844.0,0,large,300000.0,1,0,9,2023,1002
2023-10-01,3,6041.0,0,large,300000.0,1,0,10,2023,1003
2023-10-02,3,4187.0,0,large,300000.0,0,0,10,2023,1004
2023-10-03,3,3512.0,0,large,300000.0,0,0,10,2023,1005
2023-10-04,3,3954.0,0,large,300000.0,0,0,10,2023,1006
2023-10-05,3,3807.0,0,large,300000.0,0,0,10,2023,1007
2023-10-06,3,5768.0,0,large,300000.0,1,0,10,2023,1008
2023-10-07,3,4948.0,0,large,300000.0,1,0,10,2023,1009
2023-10-08,3,6138.0,0,large,300000.0,1,0,10,2023,1010
2023-10-09,3,4108.0,0,large,300000.0,0,0,10,2023,1011
2023-10-10,3,4353.0,0,large,300000.0,0,0,10,2023,1012
2023-10-11,3,4149.0,0,large,300000.0,0,0,10,2023,1013
2023-10-12,3,4214.0,0,large,300000.0,0,0,10,2023,1014
2023-10-13,3,5140.0,0,large,300000.0,1,0,10,2023,1015
2023-10-14,3,6217.0,0,large,300000.0,1,0,10,2023,1016
2023-10-15,3,5485.0,0,large,300000.0,1,0,10,2023,1017
2023-10-16,3,3634.0,0,large,300000.0,0,0,10,2023,1018
2023-10-17,3,3935.0,0,large,300000.0,0,0,10,2023,1019
2023-10-18,3,4032.0,0,large,300000.0,0,0,10,2023,1020
2023-10-19,3,3792.0,0,large,300000.0,0,0,10,2023,1021
2023-10-20,3,6074.0,0,large,300000.0,1,0,10,2023,1022
2023-10-21,3,5601.0,0,large,300000.0,1,0,10,2023,1023
2023-10-22,3,5488.0,0,large,300000.0,1,0,10,2023,1024
2023-10-23,3,3618.0,0,large,300000.0,0,0,10,2023,1025
2023-10-24,3,3910.0,0,large,300000.0,0,0,10,2023,1026
2023-10-25,3,3844.0,0,large,300000.0,0,0,10,2023,1027
2023-10-26,3,4021.0,0,large,300000.0,0,0,10,2023,1028
2023-10-27,3,5831.0,0,large,300000.0,1,0,10,2023,1029
2023-10-28,3,5618.0,0,large,300000.0,1,0,10,2023,1030
2023-10-29,3,5926.0,0,large,300000.0,1,0,10,2023,1031
2023-10-30,3,3931.0,0,large,300000.0,0,0,10,2023,1032
2023-10-31,3,3673.0,0,large,300000.0,0,0,10,2023,1033
2023-11-01,3,6263.0,0,large,300000.0,0,0,11,2023,1034
2023-11-02,3,7456.0,0,large,300000.0,0,0,11,2023,1035
2023-11-03,3,8995.0,0,large,300000.0,1,0,11,2023,1036
2023-11-04,3,7289.0,0,large,300000.0,1,0,11,2023,1037
2023-11-05,3,9247.0,0,large,300000.0,1,0,11,2023,1038
2023-11-06,3,5304.0,0,large,300000.0,0,0,11,2023,1039
2023-11-07,3,5886.0,0,large,300000.0,0,0,11,2023,1040
2023-11-08,3,6226.0,0,large,300000.0,0,0,11,2023,1041
2023-11-09,3,6319.0,0,large,300000.0,0,0,11,2023,1042
2023-11-10,3,9712.0,0,large,300000.0,1,0,11,2023,1043
2023-11-11,3,8254.0,0,large,300000.0,1,0,11,2023,1044
2023-11-12,3,9667.0,0,large,300000.0,1,0,11,2023,1045
2023-11-13,3,7193.0,0,large,300000.0,0,0,11,2023,1046
2023-11-14,3,6853.0,0,large,300000.0,0,0,11,2023,1047
2023-11-15,3,6476.0,0,large,300000.0,0,0,11,2023,1048
2023-11-16,3,6282.0,0,large,300000.0,0,0,11,2023,1049
2023-11-17,3,8745.0,0,large,300000.0,1,0,11,2023,1050
2023-11-18,3,8761.0,0,large,300000.0,1,0,11,2023,1051
2023-11-19,3,9077.0,0,large,300000.0,1,0,11,2023,1052
2023-11-20,3,7697.0,0,large,300000.0,0,0,11,2023,1053
2023-11-21,3,5053.0,0,large,300000.0,0,0,11,2023,1054
2023-11-22,3,6461.0,0,large,300000.0,0,0,11,2023,1055
2023-11-23,3,7710.0,0,large,300000.0,0,0,11,2023,1056
2023-11-24,3,10167.0,0,large,300000.0,1,0,11,2023,1057
2023-11-25,3,9318.0,0,large,300000.0,1,0,11,2023,1058
2023-11-26,3,8712.0,0,large,300000.0,1,0,11,2023,1059
2023-11-27,3,6874.0,0,large,300000.0,0,0,11,2023,1060
2023-11-28,3,6000.0,0,large,300000.0,0,0,11,2023,1061
2023-11-29,3,6672.0,0,large,300000.0,0,0,11,2023,1062
2023-11-30,3,6340.0,0,large,300000.0,0,0,11,2023,1063
2023-12-01,3,8445.0,0,large,300000.0,1,0,12,2023,1064
2023-12-02,3,9739.0,0,large,300000.0,1,0,12,2023,1065
2023-12-03,3,9390.0,0,large,300000.0,1,0,12,2023,1066
2023-12-04,3,6262.0,0,large,300000.0,0,0,12,2023,1067
2023-12-05,3,7341.0,0,large,300000.0,0,0,12,2023,1068
2023-12-06,3,5665.0,0,large,300000.0,0,0,12,2023,1069
2023-12-07,3,6126.0,0,large,300000.0,0,0,12,2023,1070
2023-12-08,3,8173.0,0,large,300000.0,1,0,12,2023,1071
2023-12-09,3,7795.0,0,large,300000.0,1,0,12,2023,1072
2023-12-10,3,8568.0,0,large,300000.0,1,0,12,2023,1073
2023-12-11,3,5645.0,0,large,300000.0,0,0,12,2023,1074
2023-12-12,3,6339.0,0,large,300000.0,0,0,12,2023,1075
2023-12-13,3,7640.0,0,large,300000.0,0,0,12,2023,1076
2023-12-14,3,6656.0,0,large,300000.0,0,0,12,2023,1077
2023-12-15,3,10061.0,0,large,300000.0,1,0,12,2023,1078
2023-12-16,3,8313.0,0,large,300000.0,1,0,12,2023,1079
2023-12-17,3,9121.0,0,large,300000.0,1,0,12,2023,1080
2023-12-18,3,7521.0,0,large,300000.0,0,0,12,2023,1081
2023-12-19,3,7447.0,0,large,300000.0,0,0,12,2023,1082
2023-12-20,3,5924.0,0,large,300000.0,0,0,12,2023,1083
2023-12-21,3,6462.0,0,large,300000.0,0,0,12,2023,1084
2023-12-22,3,8555.0,0,large,300000.0,1,0,12,2023,1085
2023-12-23,3,8184.0,0,large,300000.0,1,0,12,2023,1086
